,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
2530.0,0.569,0.1472,0.49,0.929,0.062,2530.0,2440,2620,0.49
2540.0,0.569,0.1472,0.5,0.929,0.062,2540.0,2450,2630,0.5
2550.0,0.569,0.1472,0.49,0.929,0.062,2550.0,2460,2640,0.49
2560.0,0.569,0.1472,0.4981,0.929,0.062,2560.0,2470,2650,0.4981
2570.0,0.569,0.1472,0.5066,0.929,0.062,2570.0,2480,2660,0.5066
2580.0,0.569,0.1472,0.5047,0.929,0.062,2580.0,2490,2670,0.5047
2590.0,0.569,0.1472,0.5136,0.929,0.062,2590.0,2500,2680,0.5136
2600.0,0.569,0.1472,0.5074,0.929,0.062,2600.0,2510,2690,0.5074
2610.0,0.569,0.1472,0.4948,0.929,0.062,2610.0,2520,2700,0.4948
2620.0,0.569,0.1472,0.4903,0.929,0.062,2620.0,2530,2710,0.4903
2630.0,0.569,0.1472,0.4802,0.929,0.062,2630.0,2540,2720,0.4802
2640.0,0.569,0.1472,0.4838,0.929,0.062,2640.0,2550,2730,0.4838
2650.0,0.569,0.1472,0.4875,0.929,0.062,2650.0,2560,2740,0.4875
2660.0,0.569,0.1472,0.4765,0.929,0.062,2660.0,2570,2750,0.4765
2670.0,0.569,0.1472,0.483,0.929,0.062,2670.0,2580,2760,0.483
2680.0,0.569,0.1472,0.4972,0.929,0.062,2680.0,2590,2770,0.4972
2690.0,0.569,0.1472,0.4856,0.929,0.062,2690.0,2600,2780,0.4856
2700.0,0.569,0.1472,0.4956,0.929,0.062,2700.0,2610,2790,0.4956
2710.0,0.569,0.1472,0.4727,0.929,0.062,2710.0,2620,2800,0.4727
2720.0,0.569,0.1472,0.4804,0.929,0.062,2720.0,2630,2810,0.4804
2730.0,0.569,0.1472,0.4838,0.929,0.062,2730.0,2640,2820,0.4838
2740.0,0.569,0.1472,0.4712,0.929,0.062,2740.0,2650,2830,0.4712
2750.0,0.569,0.1472,0.4613,0.929,0.062,2750.0,2660,2840,0.4613
2760.0,0.569,0.1472,0.4709,0.929,0.062,2760.0,2670,2850,0.4709
2770.0,0.569,0.1472,0.4707,0.929,0.062,2770.0,2680,2860,0.4707
2780.0,0.569,0.1472,0.4602,0.929,0.062,2780.0,2690,2870,0.4602
2790.0,0.569,0.1472,0.4714,0.929,0.062,2790.0,2700,2880,0.4714
2800.0,0.569,0.1472,0.4452,0.929,0.062,2800.0,2710,2890,0.4452
2810.0,0.569,0.1472,0.4622,0.929,0.062,2810.0,2720,2900,0.4622
2820.0,0.569,0.1472,0.4622,0.929,0.062,2820.0,2730,2910,0.4622
2830.0,0.569,0.1472,0.4619,0.929,0.062,2830.0,2740,2920,0.4619
2840.0,0.569,0.1472,0.4623,0.929,0.062,2840.0,2750,2930,0.4623
2850.0,0.569,0.1472,0.4668,0.929,0.062,2850.0,2760,2940,0.4668
2860.0,0.569,0.1472,0.4623,0.929,0.062,2860.0,2770,2950,0.4623
2870.0,0.569,0.1472,0.4783,0.929,0.062,2870.0,2780,2960,0.4783
2880.0,0.569,0.1472,0.4783,0.929,0.062,2880.0,2790,2970,0.4783
2890.0,0.569,0.1472,0.5006,0.929,0.062,2890.0,2800,2980,0.5006
2900.0,0.569,0.1472,0.4798,0.929,0.062,2900.0,2810,2990,0.4798
2910.0,0.569,0.1472,0.4848,0.929,0.062,2910.0,2820,3000,0.4848
2920.0,0.569,0.1472,0.488,0.929,0.062,2920.0,2830,3010,0.488
2930.0,0.569,0.1472,0.49,0.929,0.062,2930.0,2840,3020,0.49
2940.0,0.569,0.1472,0.4754,0.929,0.062,2940.0,2850,3030,0.4754
2950.0,0.569,0.1472,0.4687,0.929,0.062,2950.0,2860,3040,0.4687
2960.0,0.569,0.1472,0.4596,0.929,0.062,2960.0,2870,3050,0.4596
2970.0,0.569,0.1472,0.4557,0.929,0.062,2970.0,2880,3060,0.4557
2980.0,0.569,0.1472,0.4659,0.929,0.062,2980.0,2890,3070,0.4659
2990.0,0.569,0.1472,0.4533,0.929,0.062,2990.0,2900,3080,0.4533
3000.0,0.569,0.1472,0.4486,0.929,0.062,3000.0,2910,3090,0.4486
3010.0,0.569,0.1472,0.4463,0.929,0.062,3010.0,2920,3100,0.4463
3020.0,0.569,0.1472,0.4437,0.929,0.062,3020.0,2930,3110,0.4437
3030.0,0.569,0.1472,0.4489,0.929,0.062,3030.0,2940,3120,0.4489
3040.0,0.569,0.1472,0.4421,0.929,0.062,3040.0,2950,3130,0.4421
3050.0,0.569,0.1472,0.4308,0.929,0.062,3050.0,2960,3140,0.4308
3060.0,0.569,0.1472,0.4237,0.929,0.062,3060.0,2970,3150,0.4237
3070.0,0.569,0.1472,0.4208,0.929,0.062,3070.0,2980,3160,0.4208
3080.0,0.569,0.1472,0.4313,0.929,0.062,3080.0,2990,3170,0.4313
3090.0,0.569,0.1472,0.4261,0.929,0.062,3090.0,3000,3180,0.4261
3100.0,0.569,0.1472,0.4388,0.929,0.062,3100.0,3010,3190,0.4388
3110.0,0.569,0.1472,0.4419,0.929,0.062,3110.0,3020,3200,0.4419
3120.0,0.569,0.1472,0.4513,0.929,0.062,3120.0,3030,3210,0.4513
3130.0,0.569,0.1472,0.4429,0.929,0.062,3130.0,3040,3220,0.4429
3140.0,0.569,0.1472,0.4803,0.929,0.062,3140.0,3050,3230,0.4803
3150.0,0.569,0.1472,0.4863,0.929,0.062,3150.0,3060,3240,0.4863
3160.0,0.569,0.1472,0.4931,0.929,0.062,3160.0,3070,3250,0.4931
3170.0,0.569,0.1472,0.4919,0.929,0.062,3170.0,3080,3260,0.4919
3180.0,0.569,0.1472,0.4932,0.929,0.062,3180.0,3090,3270,0.4932
3190.0,0.569,0.1472,0.4959,0.929,0.062,3190.0,3100,3280,0.4959
3200.0,0.569,0.1472,0.5078,0.929,0.062,3200.0,3110,3290,0.5078
3210.0,0.569,0.1472,0.5122,0.929,0.062,3210.0,3120,3300,0.5122
3220.0,0.569,0.1472,0.5161,0.929,0.062,3220.0,3130,3310,0.5161
3230.0,0.569,0.1472,0.5196,0.929,0.062,3230.0,3140,3320,0.5196
3240.0,0.569,0.1472,0.526,0.929,0.062,3240.0,3150,3330,0.526
3250.0,0.569,0.1472,0.5308,0.929,0.062,3250.0,3160,3340,0.5308
3260.0,0.569,0.1472,0.5253,0.929,0.062,3260.0,3170,3350,0.5253
3270.0,0.569,0.1472,0.5382,0.929,0.062,3270.0,3180,3360,0.5382
3280.0,0.569,0.1472,0.5356,0.929,0.062,3280.0,3190,3370,0.5356
3290.0,0.569,0.1472,0.5387,0.929,0.062,3290.0,3200,3380,0.5387
3300.0,0.569,0.1472,0.5394,0.929,0.062,3300.0,3210,3390,0.5394
3310.0,0.569,0.1472,0.5386,0.929,0.062,3310.0,3220,3400,0.5386
3320.0,0.569,0.1472,0.5311,0.929,0.062,3320.0,3230,3410,0.5311
3330.0,0.569,0.1472,0.5387,0.929,0.062,3330.0,3240,3420,0.5387
3340.0,0.569,0.1472,0.5438,0.929,0.062,3340.0,3250,3430,0.5438
3350.0,0.569,0.1472,0.5482,0.929,0.062,3350.0,3260,3440,0.5482
3360.0,0.569,0.1472,0.5514,0.929,0.062,3360.0,3270,3450,0.5514
3370.0,0.569,0.1472,0.5443,0.929,0.062,3370.0,3280,3460,0.5443
3380.0,0.569,0.1472,0.5436,0.929,0.062,3380.0,3290,3470,0.5436
3390.0,0.569,0.1472,0.5392,0.929,0.062,3390.0,3300,3480,0.5392
3400.0,0.569,0.1472,0.5392,0.929,0.062,3400.0,3310,3490,0.5392
3410.0,0.569,0.1472,0.5395,0.929,0.062,3410.0,3320,3500,0.5395
3420.0,0.569,0.1472,0.536,0.929,0.062,3420.0,3330,3510,0.536
3430.0,0.569,0.1472,0.5336,0.929,0.062,3430.0,3340,3520,0.5336
3440.0,0.569,0.1472,0.539,0.929,0.062,3440.0,3350,3530,0.539
3450.0,0.569,0.1472,0.5358,0.929,0.062,3450.0,3360,3540,0.5358
3460.0,0.569,0.1472,0.5312,0.929,0.062,3460.0,3370,3550,0.5312
3470.0,0.569,0.1472,0.5264,0.929,0.062,3470.0,3380,3560,0.5264
3480.0,0.569,0.1472,0.5327,0.929,0.062,3480.0,3390,3570,0.5327
3490.0,0.569,0.1472,0.5479,0.929,0.062,3490.0,3400,3580,0.5479
3500.0,0.569,0.1472,0.5439,0.929,0.062,3500.0,3410,3590,0.5439
3510.0,0.569,0.1472,0.5354,0.929,0.062,3510.0,3420,3600,0.5354
